Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
7,1,2/2/2015,11970,1129,1,1,0,0
8,1,2/2/2015,8679,966,1,1,0,0
9,1,2/2/2015,10858,816,1,1,0,0
10,1,2/2/2015,7275,704,1,1,0,1
11,1,2/2/2015,10595,1359,1,1,0,0
12,1,2/2/2015,10737,1104,1,1,0,0
13,1,2/2/2015,5859,435,1,1,0,0
14,1,2/2/2015,7450,762,1,1,0,0
15,1,2/2/2015,9076,808,1,1,0,0
16,1,2/2/2015,10009,1021,1,1,0,0
17,1,2/2/2015,11029,1139,1,1,0,1
18,1,2/2/2015,9224,922,1,1,0,1
19,1,2/2/2015,8991,792,1,1,0,0
20,1,2/2/2015,8343,877,1,1,0,0
21,1,2/2/2015,7865,626,1,1,0,0
22,1,2/2/2015,6257,601,1,1,0,0
23,1,2/2/2015,4891,401,1,1,0,0
24,1,2/2/2015,13502,1099,1,1,0,0
25,1,2/2/2015,14202,1910,1,1,0,0
26,1,2/2/2015,10977,776,1,1,0,1
27,1,2/2/2015,15133,1454,1,1,0,0
28,1,2/2/2015,9295,899,1,1,0,1
29,1,2/2/2015,12040,877,1,1,0,0
30,1,2/2/2015,6585,819,1,1,0,0
31,1,2/2/2015,7462,688,1,1,0,0
32,1,2/2/2015,5441,607,1,1,0,0
33,1,2/2/2015,10419,951,1,1,0,0
34,1,2/2/2015,10422,1240,1,1,0,1
35,1,2/2/2015,17019,1087,1,1,0,0
36,1,2/2/2015,10637,1193,1,1,0,0
37,1,2/2/2015,8683,891,1,1,0,1
38,1,2/2/2015,7990,648,1,1,0,0
39,1,2/2/2015,7594,882,1,1,0,0
40,1,2/2/2015,4725,577,1,1,0,0
41,1,2/2/2015,6625,496,1,1,0,0
42,1,2/2/2015,14220,1323,1,1,0,0
43,1,2/2/2015,8403,695,1,1,0,0
44,1,2/2/2015,7764,835,1,1,0,1
45,1,2/2/2015,6448,453,1,1,0,0
46,1,2/2/2015,7425,812,1,1,0,0
47,1,2/2/2015,9205,1097,1,1,0,0
48,1,2/2/2015,4850,447,1,1,0,0
49,1,2/2/2015,9369,629,1,1,0,0
50,1,2/2/2015,6572,464,1,1,0,0
51,1,2/2/2015,7199,475,1,1,0,0
52,1,2/2/2015,7923,493,1,1,0,0
53,1,2/2/2015,7753,786,1,1,0,0
54,1,2/2/2015,8932,765,1,1,0,1
55,1,2/2/2015,8155,822,1,1,0,0
56,1,2/2/2015,7702,536,1,1,0,0
57,1,2/2/2015,14089,1288,1,1,0,0
58,1,2/2/2015,8794,657,1,1,0,0
59,1,2/2/2015,8847,821,1,1,0,1
60,1,2/2/2015,12769,1021,1,1,0,0
61,1,2/2/2015,6304,694,1,1,0,0
62,1,2/2/2015,8614,945,1,1,0,0
63,1,2/2/2015,8183,682,1,1,0,0
64,1,2/2/2015,12794,877,1,1,0,0
65,1,2/2/2015,7804,635,1,1,0,1
66,1,2/2/2015,6071,472,1,1,0,0
67,1,2/2/2015,11805,1062,1,1,0,0
68,1,2/2/2015,7893,1180,1,1,0,0
69,1,2/2/2015,13024,1466,1,1,0,0
70,1,2/2/2015,9111,789,1,1,0,1
71,1,2/2/2015,13777,982,1,1,0,0
72,1,2/2/2015,7184,660,1,1,0,0
73,1,2/2/2015,7112,708,1,1,0,0
74,1,2/2/2015,8413,996,1,1,0,0
75,1,2/2/2015,7870,791,1,1,0,0
76,1,2/2/2015,13251,1146,1,1,0,0
77,1,2/2/2015,10710,835,1,1,0,0
78,1,2/2/2015,5246,602,1,1,0,1
79,1,2/2/2015,7946,723,1,1,0,0
80,1,2/2/2015,9593,669,1,1,0,0
81,1,2/2/2015,7920,554,1,1,0,0
82,1,2/2/2015,12082,1040,1,1,0,0
83,1,2/2/2015,5085,413,1,1,0,0
84,1,2/2/2015,19405,1771,1,1,0,0
85,1,2/2/2015,8625,1095,1,1,0,1
86,1,2/2/2015,6315,677,1,1,0,0
87,1,2/2/2015,7861,944,1,1,0,1
88,1,2/2/2015,9002,815,1,1,0,1
89,1,2/2/2015,7398,695,1,1,0,0
90,1,2/2/2015,12105,1349,1,1,0,0
91,1,2/2/2015,6008,577,1,1,0,0
92,1,2/2/2015,7945,611,1,1,0,0
93,1,2/2/2015,8958,778,1,1,0,0
94,1,2/2/2015,10937,882,1,1,0,0
95,1,2/2/2015,10899,1204,1,1,0,0
96,1,2/2/2015,8626,838,1,1,0,0
97,1,2/2/2015,9849,941,1,1,0,0
98,1,2/2/2015,6827,535,1,1,0,0
99,1,2/2/2015,6818,586,1,1,0,0
100,1,2/2/2015,7329,534,1,1,0,0
1,7,2/1/2015,0,0,0,0,0,0
2,7,2/1/2015,0,0,0,0,0,0
3,7,2/1/2015,0,0,0,0,0,0
4,7,2/1/2015,0,0,0,0,0,0
5,7,2/1/2015,0,0,0,0,0,0
6,7,2/1/2015,0,0,0,0,0,0
7,7,2/1/2015,0,0,0,0,0,0
8,7,2/1/2015,0,0,0,0,0,0
9,7,2/1/2015,0,0,0,0,0,0
10,7,2/1/2015,0,0,0,0,0,0
11,7,2/1/2015,0,0,0,0,0,0
12,7,2/1/2015,0,0,0,0,0,0
13,7,2/1/2015,0,0,0,0,0,0
14,7,2/1/2015,0,0,0,0,0,0
15,7,2/1/2015,0,0,0,0,0,0
16,7,2/1/2015,0,0,0,0,0,0
17,7,2/1/2015,0,0,0,0,0,0
18,7,2/1/2015,0,0,0,0,0,0
19,7,2/1/2015,0,0,0,0,0,0
20,7,2/1/2015,0,0,0,0,0,0
21,7,2/1/2015,0,0,0,0,0,0
22,7,2/1/2015,0,0,0,0,0,0
23,7,2/1/2015,0,0,0,0,0,0
24,7,2/1/2015,0,0,0,0,0,0
25,7,2/1/2015,0,0,0,0,0,0
26,7,2/1/2015,0,0,0,0,0,0
27,7,2/1/2015,0,0,0,0,0,0
28,7,2/1/2015,0,0,0,0,0,0
29,7,2/1/2015,0,0,0,0,0,0
30,7,2/1/2015,0,0,0,0,0,0
31,7,2/1/2015,0,0,0,0,0,0
32,7,2/1/2015,0,0,0,0,0,0
33,7,2/1/2015,0,0,0,0,0,0
34,7,2/1/2015,0,0,0,0,0,0
35,7,2/1/2015,0,0,0,0,0,0
36,7,2/1/2015,0,0,0,0,0,0
37,7,2/1/2015,0,0,0,0,0,0
38,7,2/1/2015,0,0,0,0,0,0
39,7,2/1/2015,0,0,0,0,0,0
40,7,2/1/2015,0,0,0,0,0,0
41,7,2/1/2015,0,0,0,0,0,0
42,7,2/1/2015,0,0,0,0,0,0
43,7,2/1/2015,0,0,0,0,0,0
44,7,2/1/2015,0,0,0,0,0,0
45,7,2/1/2015,0,0,0,0,0,0
46,7,2/1/2015,0,0,0,0,0,0
47,7,2/1/2015,0,0,0,0,0,0
48,7,2/1/2015,0,0,0,0,0,0
49,7,2/1/2015,0,0,0,0,0,0
50,7,2/1/2015,0,0,0,0,0,0
51,7,2/1/2015,0,0,0,0,0,0
52,7,2/1/2015,0,0,0,0,0,0
53,7,2/1/2015,0,0,0,0,0,0
54,7,2/1/2015,0,0,0,0,0,0
55,7,2/1/2015,0,0,0,0,0,0
56,7,2/1/2015,0,0,0,0,0,0
57,7,2/1/2015,0,0,0,0,0,0
58,7,2/1/2015,0,0,0,0,0,0
59,7,2/1/2015,0,0,0,0,0,0
60,7,2/1/2015,0,0,0,0,0,0
61,7,2/1/2015,0,0,0,0,0,0
62,7,2/1/2015,0,0,0,0,0,0
63,7,2/1/2015,0,0,0,0,0,0
64,7,2/1/2015,0,0,0,0,0,0
65,7,2/1/2015,0,0,0,0,0,0
66,7,2/1/2015,0,0,0,0,0,0
67,7,2/1/2015,0,0,0,0,0,0
68,7,2/1/2015,0,0,0,0,0,0
69,7,2/1/2015,0,0,0,0,0,0
70,7,2/1/2015,0,0,0,0,0,0
71,7,2/1/2015,0,0,0,0,0,0
72,7,2/1/2015,0,0,0,0,0,0
73,7,2/1/2015,0,0,0,0,0,0
74,7,2/1/2015,0,0,0,0,0,0
75,7,2/1/2015,0,0,0,0,0,0
76,7,2/1/2015,0,0,0,0,0,0
77,7,2/1/2015,0,0,0,0,0,0
78,7,2/1/2015,0,0,0,0,0,0
79,7,2/1/2015,0,0,0,0,0,0
80,7,2/1/2015,0,0,0,0,0,0
81,7,2/1/2015,0,0,0,0,0,0
82,7,2/1/2015,0,0,0,0,0,0
83,7,2/1/2015,0,0,0,0,0,0
84,7,2/1/2015,0,0,0,0,0,0
85,7,2/1/2015,13899,1830,1,0,0,0
86,7,2/1/2015,0,0,0,0,0,0
87,7,2/1/2015,0,0,0,0,0,0
88,7,2/1/2015,0,0,0,0,0,0
89,7,2/1/2015,0,0,0,0,0,0
90,7,2/1/2015,0,0,0,0,0,0
91,7,2/1/2015,0,0,0,0,0,0
92,7,2/1/2015,0,0,0,0,0,0
93,7,2/1/2015,0,0,0,0,0,0
94,7,2/1/2015,0,0,0,0,0,0
95,7,2/1/2015,0,0,0,0,0,0
96,7,2/1/2015,0,0,0,0,0,0
97,7,2/1/2015,0,0,0,0,0,0
98,7,2/1/2015,0,0,0,0,0,0
99,7,2/1/2015,0,0,0,0,0,0
100,7,2/1/2015,0,0,0,0,0,0
1,6,1/31/2015,5363,638,1,0,0,0
2,6,1/31/2015,3067,323,1,0,0,0
3,6,1/31/2015,4382,484,1,0,0,0
4,6,1/31/2015,11904,1560,1,0,0,0
5,6,1/31/2015,2110,228,1,0,0,0
6,6,1/31/2015,3352,379,1,0,0,0
7,6,1/31/2015,6240,654,1,0,0,0
8,6,1/31/2015,4063,485,1,0,0,0
9,6,1/31/2015,7563,633,1,0,0,0
10,6,1/31/2015,4806,491,1,0,0,0
11,6,1/31/2015,7626,914,1,0,0,0
12,6,1/31/2015,7104,852,1,0,0,0
13,6,1/31/2015,6805,492,1,0,0,0
14,6,1/31/2015,4068,425,1,0,0,0
15,6,1/31/2015,6541,678,1,0,0,0
16,6,1/31/2015,5818,598,1,0,0,0
17,6,1/31/2015,2903,357,1,0,0,0
18,6,1/31/2015,5714,612,1,0,0,0
19,6,1/31/2015,5229,453,1,0,0,0
20,6,1/31/2015,5355,517,1,0,0,0
21,6,1/31/2015,5408,541,1,0,0,0
22,6,1/31/2015,4358,435,1,0,0,0
23,6,1/31/2015,4873,438,1,0,0,0
24,6,1/31/2015,9317,782,1,0,0,0
25,6,1/31/2015,10810,1493,1,0,0,0
26,6,1/31/2015,6214,550,1,0,0,0
27,6,1/31/2015,8691,931,1,0,0,0
28,6,1/31/2015,2462,255,1,0,0,0
29,6,1/31/2015,8879,763,1,0,0,0
30,6,1/31/2015,4736,689,1,0,0,0
31,6,1/31/2015,6142,629,1,0,0,0
32,6,1/31/2015,2924,328,1,0,0,0
33,6,1/31/2015,8939,899,1,0,0,0
34,6,1/31/2015,8464,972,1,0,0,0
35,6,1/31/2015,9311,715,1,0,0,0
36,6,1/31/2015,10044,1096,1,0,0,0
37,6,1/31/2015,8444,1007,1,0,0,0
38,6,1/31/2015,7423,664,1,0,0,0
39,6,1/31/2015,3955,536,1,0,0,0
40,6,1/31/2015,5559,690,1,0,0,0
41,6,1/31/2015,6457,482,1,0,0,0
42,6,1/31/2015,9088,970,1,0,0,0
43,6,1/31/2015,5327,486,1,0,0,0
44,6,1/31/2015,3909,475,1,0,0,0
45,6,1/31/2015,6824,530,1,0,0,0
46,6,1/31/2015,5593,693,1,0,0,0
47,6,1/31/2015,6967,896,1,0,0,0
48,6,1/31/2015,2842,293,1,0,0,0
49,6,1/31/2015,8620,635,1,0,0,0
50,6,1/31/2015,4270,389,1,0,0,0
51,6,1/31/2015,7660,585,1,0,0,0
52,6,1/31/2015,7096,491,1,0,0,0
53,6,1/31/2015,4774,451,1,0,0,0
54,6,1/31/2015,9818,968,1,0,0,0
55,6,1/31/2015,2946,400,1,0,0,0
56,6,1/31/2015,9099,630,1,0,0,0
57,6,1/31/2015,6624,641,1,0,0,0
58,6,1/31/2015,6775,542,1,0,0,0
59,6,1/31/2015,2847,284,1,0,0,0
60,6,1/31/2015,5513,471,1,0,0,0
61,6,1/31/2015,5765,675,1,0,0,0
62,6,1/31/2015,3936,421,1,0,0,0
63,6,1/31/2015,9826,835,1,0,0,0
64,6,1/31/2015,12309,945,1,0,0,0
65,6,1/31/2015,3490,284,1,0,0,0
66,6,1/31/2015,6029,559,1,0,0,0
67,6,1/31/2015,5687,577,1,0,0,0
68,6,1/31/2015,8987,1255,1,0,0,0
69,6,1/31/2015,8027,984,1,0,0,0
70,6,1/31/2015,6556,666,1,0,0,0
71,6,1/31/2015,7967,659,1,0,0,0
72,6,1/31/2015,2563,290,1,0,0,0
73,6,1/31/2015,2889,292,1,0,0,0
74,6,1/31/2015,6089,808,1,0,0,0
75,6,1/31/2015,6350,645,1,0,0,0
76,6,1/31/2015,7848,815,1,0,0,0
77,6,1/31/2015,8905,696,1,0,0,0
78,6,1/31/2015,3962,493,1,0,0,0
79,6,1/31/2015,4610,463,1,0,0,0
80,6,1/31/2015,9032,666,1,0,0,0
81,6,1/31/2015,8987,681,1,0,0,0
82,6,1/31/2015,6287,593,1,0,0,0
83,6,1/31/2015,3570,323,1,0,0,0
84,6,1/31/2015,12618,1313,1,0,0,0
85,6,1/31/2015,6737,926,1,0,0,0
86,6,1/31/2015,4507,592,1,0,0,0
87,6,1/31/2015,3511,464,1,0,0,0
88,6,1/31/2015,2358,254,1,0,0,0
89,6,1/31/2015,4817,471,1,0,0,0
90,6,1/31/2015,9629,1186,1,0,0,0
91,6,1/31/2015,4531,476,1,0,0,0
92,6,1/31/2015,7433,657,1,0,0,0
93,6,1/31/2015,3323,290,1,0,0,0
94,6,1/31/2015,6592,589,1,0,0,0
95,6,1/31/2015,4438,473,1,0,0,0
96,6,1/31/2015,2134,216,1,0,0,0
97,6,1/31/2015,4282,439,1,0,0,0
98,6,1/31/2015,5664,500,1,0,0,0
99,6,1/31/2015,5754,539,1,0,0,0
100,6,1/31/2015,8767,753,1,0,0,0
1,5,1/30/2015,5577,616,1,1,0,0
2,5,1/30/2015,5919,624,1,1,0,0
3,5,1/30/2015,6911,678,1,1,0,0
4,5,1/30/2015,13307,1632,1,1,0,0
5,5,1/30/2015,5640,617,1,1,0,0
6,5,1/30/2015,6555,692,1,1,0,0
7,5,1/30/2015,11430,1077,1,1,0,0
8,5,1/30/2015,6401,747,1,1,0,0
9,5,1/30/2015,8072,643,1,1,0,0
10,5,1/30/2015,6350,602,1,1,0,0
11,5,1/30/2015,10031,1263,1,1,0,0
12,5,1/30/2015,9156,988,1,1,0,0
13,5,1/30/2015,7004,453,1,1,0,0
14,5,1/30/2015,6491,692,1,1,0,0
15,5,1/30/2015,8898,828,1,1,0,0
16,5,1/30/2015,9546,921,1,1,0,0
17,5,1/30/2015,7929,846,1,1,0,0
18,5,1/30/2015,9941,940,1,1,0,0
19,5,1/30/2015,7121,668,1,1,0,0
20,5,1/30/2015,7458,753,1,1,0,0
21,5,1/30/2015,7815,641,1,1,0,0
22,5,1/30/2015,4977,555,1,1,0,0
23,5,1/30/2015,7025,576,1,1,0,0
24,5,1/30/2015,12859,1030,1,1,0,0
25,5,1/30/2015,14289,1817,1,1,0,0
26,5,1/30/2015,8361,614,1,1,0,0
27,5,1/30/2015,11252,1132,1,1,0,0
28,5,1/30/2015,5184,564,1,1,0,0
29,5,1/30/2015,9088,729,1,1,0,0
30,5,1/30/2015,5818,726,1,1,0,0
31,5,1/30/2015,8141,716,1,1,0,0
32,5,1/30/2015,5652,575,1,1,0,0
33,5,1/30/2015,11483,1003,1,1,0,0
34,5,1/30/2015,9436,1082,1,1,0,0
35,5,1/30/2015,11347,737,1,1,0,0
36,5,1/30/2015,9087,1051,1,1,0,0
37,5,1/30/2015,8084,914,1,1,0,0
38,5,1/30/2015,7477,657,1,1,0,0
39,5,1/30/2015,7328,845,1,1,0,0
40,5,1/30/2015,5301,610,1,1,0,0
41,5,1/30/2015,6736,453,1,1,0,0
42,5,1/30/2015,12295,1204,1,1,0,0
43,5,1/30/2015,8542,703,1,1,0,0
44,5,1/30/2015,6150,692,1,1,0,0
45,5,1/30/2015,5882,453,1,1,0,0
46,5,1/30/2015,6686,721,1,1,0,0
47,5,1/30/2015,9931,1129,1,1,0,0
48,5,1/30/2015,4650,440,1,1,0,0
49,5,1/30/2015,8693,609,1,1,0,0
50,5,1/30/2015,5587,452,1,1,0,0
51,5,1/30/2015,8909,561,1,1,0,0
52,5,1/30/2015,6655,437,1,1,0,0
53,5,1/30/2015,6699,666,1,1,0,0
54,5,1/30/2015,10837,952,1,1,0,0
55,5,1/30/2015,5691,654,1,1,0,0
56,5,1/30/2015,9421,593,1,1,0,0
57,5,1/30/2015,10486,956,1,1,0,0
58,5,1/30/2015,7779,575,1,1,0,0
59,5,1/30/2015,7312,673,1,1,0,0
60,5,1/30/2015,10222,849,1,1,0,0
61,5,1/30/2015,5934,639,1,1,0,0
62,5,1/30/2015,8266,850,1,1,0,0
63,5,1/30/2015,10852,828,1,1,0,0
64,5,1/30/2015,14865,957,1,1,0,0
65,5,1/30/2015,7069,535,1,1,0,0
66,5,1/30/2015,6519,515,1,1,0,0
67,5,1/30/2015,10072,887,1,1,0,0
68,5,1/30/2015,12881,1711,1,1,0,0
69,5,1/30/2015,10980,1344,1,1,0,0
70,5,1/30/2015,8326,768,1,1,0,0
71,5,1/30/2015,9889,748,1,1,0,0
72,5,1/30/2015,5009,531,1,1,0,0
73,5,1/30/2015,5475,584,1,1,0,0
74,5,1/30/2015,7587,1011,1,1,0,0
75,5,1/30/2015,7436,720,1,1,0,0
76,5,1/30/2015,9683,883,1,1,0,0
77,5,1/30/2015,9879,791,1,1,0,0
78,5,1/30/2015,5166,611,1,1,0,0
79,5,1/30/2015,5966,555,1,1,0,0
80,5,1/30/2015,10427,709,1,1,0,0
81,5,1/30/2015,6440,503,1,1,0,0
82,5,1/30/2015,11883,1084,1,1,0,0
83,5,1/30/2015,4584,398,1,1,0,0
84,5,1/30/2015,14116,1405,1,1,0,0
85,5,1/30/2015,7499,1027,1,1,0,0
86,5,1/30/2015,5977,681,1,1,0,0
87,5,1/30/2015,5166,668,1,1,0,0
88,5,1/30/2015,6880,692,1,1,0,0
89,5,1/30/2015,5955,598,1,1,0,0
90,5,1/30/2015,11062,1235,1,1,0,0
91,5,1/30/2015,5085,540,1,1,0,0
92,5,1/30/2015,8260,646,1,1,0,0
93,5,1/30/2015,7133,684,1,1,0,0
94,5,1/30/2015,7659,621,1,1,0,0
95,5,1/30/2015,8288,896,1,1,0,0
96,5,1/30/2015,6079,587,1,1,0,0
97,5,1/30/2015,7827,809,1,1,0,0
98,5,1/30/2015,5341,419,1,1,0,0
99,5,1/30/2015,6244,555,1,1,0,0
100,5,1/30/2015,9754,773,1,1,0,0
1,4,1/29/2015,5171,573,1,1,0,0
2,4,1/29/2015,4775,539,1,1,0,0
3,4,1/29/2015,7485,738,1,1,0,0
4,4,1/29/2015,9614,1270,1,1,0,0
5,4,1/29/2015,4932,517,1,1,0,0
6,4,1/29/2015,5395,592,1,1,0,0
7,4,1/29/2015,9163,894,1,1,0,0
8,4,1/29/2015,8403,913,1,1,0,0
9,4,1/29/2015,7253,603,1,1,0,0
10,4,1/29/2015,6203,603,1,1,0,0
11,4,1/29/2015,6470,849,1,1,0,0
12,4,1/29/2015,7641,898,1,1,0,0
13,4,1/29/2015,5963,416,1,1,0,0
14,4,1/29/2015,6235,660,1,1,0,0
15,4,1/29/2015,4982,453,1,1,0,0
16,4,1/29/2015,8451,957,1,1,0,0
17,4,1/29/2015,6448,738,1,1,0,0
18,4,1/29/2015,7021,719,1,1,0,0
19,4,1/29/2015,7748,710,1,1,0,0
20,4,1/29/2015,9484,984,1,1,0,0
21,4,1/29/2015,6682,563,1,1,0,0
22,4,1/29/2015,4950,540,1,1,0,0
23,4,1/29/2015,4934,432,1,1,0,0
24,4,1/29/2015,8953,782,1,1,0,0
25,4,1/29/2015,12718,1618,1,1,0,0
26,4,1/29/2015,6676,563,1,1,0,0
27,4,1/29/2015,9635,991,1,1,0,0
28,4,1/29/2015,4967,563,1,1,0,0
29,4,1/29/2015,8570,695,1,1,0,0
30,4,1/29/2015,6020,777,1,1,0,0
31,4,1/29/2015,5771,544,1,1,0,0
32,4,1/29/2015,5104,513,1,1,0,0
33,4,1/29/2015,8651,828,1,1,0,0
34,4,1/29/2015,7746,932,1,1,0,0
35,4,1/29/2015,9823,715,1,1,0,0
36,4,1/29/2015,9813,1034,1,1,0,0
37,4,1/29/2015,7560,770,1,1,0,0
38,4,1/29/2015,6531,544,1,1,0,0
39,4,1/29/2015,5450,630,1,1,0,0
40,4,1/29/2015,4871,584,1,1,0,0
41,4,1/29/2015,4828,377,1,1,0,0
42,4,1/29/2015,11389,1083,1,1,0,0
43,4,1/29/2015,6838,553,1,1,0,0
44,4,1/29/2015,6156,675,1,1,0,0
45,4,1/29/2015,5755,420,1,1,0,0
46,4,1/29/2015,6152,688,1,1,0,0
47,4,1/29/2015,8166,1011,1,1,0,0
48,4,1/29/2015,3944,414,1,1,0,0
49,4,1/29/2015,7378,523,1,1,0,0
50,4,1/29/2015,4440,393,1,1,0,0
51,4,1/29/2015,7262,481,1,1,0,0
52,4,1/29/2015,7187,469,1,1,0,0
53,4,1/29/2015,5414,514,1,1,0,0
54,4,1/29/2015,8099,723,1,1,0,0
55,4,1/29/2015,5193,614,1,1,0,0
56,4,1/29/2015,9033,558,1,1,0,0
57,4,1/29/2015,9529,926,1,1,0,0
58,4,1/29/2015,6879,571,1,1,0,0
59,4,1/29/2015,6068,566,1,1,0,0
60,4,1/29/2015,10523,842,1,1,0,0
61,4,1/29/2015,5342,588,1,1,0,0
62,4,1/29/2015,7515,811,1,1,0,0
63,4,1/29/2015,7403,651,1,1,0,0
64,4,1/29/2015,9963,721,1,1,0,0
65,4,1/29/2015,5421,460,1,1,0,0
66,4,1/29/2015,6303,505,1,1,0,0
67,4,1/29/2015,9298,907,1,1,0,0
68,4,1/29/2015,7988,1159,1,1,0,0
69,4,1/29/2015,9625,1189,1,1,0,0
70,4,1/29/2015,6466,654,1,1,0,0
71,4,1/29/2015,9405,694,1,1,0,0
72,4,1/29/2015,4805,478,1,1,0,0
73,4,1/29/2015,6462,626,1,1,0,0
74,4,1/29/2015,6073,822,1,1,0,0
75,4,1/29/2015,4780,410,1,1,0,0
76,4,1/29/2015,8628,834,1,1,0,0
77,4,1/29/2015,7777,623,1,1,0,0
78,4,1/29/2015,4693,530,1,1,0,0
79,4,1/29/2015,5679,566,1,1,0,0
80,4,1/29/2015,8597,602,1,1,0,0
81,4,1/29/2015,7082,512,1,1,0,0
82,4,1/29/2015,9360,812,1,1,0,0
83,4,1/29/2015,4032,331,1,1,0,0
84,4,1/29/2015,12436,1283,1,1,0,0
85,4,1/29/2015,6168,907,1,1,0,0
86,4,1/29/2015,5199,618,1,1,0,0
87,4,1/29/2015,5815,720,1,1,0,0
88,4,1/29/2015,7269,698,1,1,0,0
89,4,1/29/2015,6259,657,1,1,0,0
90,4,1/29/2015,7968,941,1,1,0,0
91,4,1/29/2015,5075,486,1,1,0,0
92,4,1/29/2015,7052,566,1,1,0,0
93,4,1/29/2015,6437,624,1,1,0,0
94,4,1/29/2015,7524,635,1,1,0,0
95,4,1/29/2015,7586,805,1,1,0,0
96,4,1/29/2015,5882,596,1,1,0,0
97,4,1/29/2015,7863,778,1,1,0,0
98,4,1/29/2015,6239,483,1,1,0,0
99,4,1/29/2015,4880,472,1,1,0,0
100,4,1/29/2015,6619,558,1,1,0,0
1,3,1/28/2015,4310,537,1,1,0,0
2,3,1/28/2015,6032,720,1,1,0,0
3,3,1/28/2015,6883,722,1,1,0,0
4,3,1/28/2015,8520,1227,1,1,0,0
5,3,1/28/2015,5372,641,1,1,0,0
6,3,1/28/2015,6077,621,1,1,0,0
7,3,1/28/2015,7992,799,1,1,0,0
8,3,1/28/2015,6071,700,1,1,0,0
9,3,1/28/2015,7038,574,1,1,0,0
10,3,1/28/2015,5173,512,1,1,0,0
11,3,1/28/2015,7331,1022,1,1,0,0
12,3,1/28/2015,8412,873,1,1,0,0
13,3,1/28/2015,5847,393,1,1,0,0
14,3,1/28/2015,5895,630,1,1,0,0
15,3,1/28/2015,6278,552,1,1,0,0
16,3,1/28/2015,8998,952,1,1,0,0
17,3,1/28/2015,7323,790,1,1,0,0
18,3,1/28/2015,7775,786,1,1,0,0
19,3,1/28/2015,7879,701,1,1,0,0
20,3,1/28/2015,8824,876,1,1,0,0
21,3,1/28/2015,5989,533,1,1,0,0
22,3,1/28/2015,5027,487,1,1,0,0
23,3,1/28/2015,5338,453,1,1,0,0
24,3,1/28/2015,10605,846,1,1,0,0
25,3,1/28/2015,11906,1516,1,1,0,0
26,3,1/28/2015,7012,512,1,1,0,0
27,3,1/28/2015,9794,1022,1,1,0,0
28,3,1/28/2015,4326,500,1,1,0,0
29,3,1/28/2015,8507,662,1,1,0,0
30,3,1/28/2015,4831,651,1,1,0,0
31,3,1/28/2015,5979,536,1,1,0,0
32,3,1/28/2015,5015,545,1,1,0,0
33,3,1/28/2015,7854,769,1,1,0,0
34,3,1/28/2015,8328,974,1,1,0,0
35,3,1/28/2015,11437,733,1,1,0,0
36,3,1/28/2015,9057,998,1,1,0,0
37,3,1/28/2015,6898,703,1,1,0,0
38,3,1/28/2015,6124,501,1,1,0,0
39,3,1/28/2015,4912,636,1,1,0,0
40,3,1/28/2015,3647,506,1,1,0,0
41,3,1/28/2015,5598,405,1,1,0,0
42,3,1/28/2015,11860,1202,1,1,0,0
43,3,1/28/2015,7100,621,1,1,0,0
44,3,1/28/2015,6031,674,1,1,0,0
45,3,1/28/2015,5007,372,1,1,0,0
46,3,1/28/2015,6158,662,1,1,0,0
47,3,1/28/2015,7421,967,1,1,0,0
48,3,1/28/2015,3713,368,1,1,0,0
49,3,1/28/2015,7675,495,1,1,0,0
50,3,1/28/2015,4382,324,1,1,0,0
51,3,1/28/2015,6279,441,1,1,0,0
52,3,1/28/2015,6509,415,1,1,0,0
53,3,1/28/2015,5112,512,1,1,0,0
54,3,1/28/2015,8303,701,1,1,0,0
55,3,1/28/2015,5962,706,1,1,0,0
56,3,1/28/2015,7212,488,1,1,0,0
57,3,1/28/2015,9766,939,1,1,0,0
58,3,1/28/2015,7464,545,1,1,0,0
59,3,1/28/2015,5919,554,1,1,0,0
60,3,1/28/2015,10214,892,1,1,0,0
61,3,1/28/2015,6091,643,1,1,0,0
62,3,1/28/2015,7514,745,1,1,0,0
63,3,1/28/2015,7316,608,1,1,0,0
64,3,1/28/2015,10621,754,1,1,0,0
65,3,1/28/2015,5050,431,1,1,0,0
66,3,1/28/2015,6182,470,1,1,0,0
67,3,1/28/2015,8576,836,1,1,0,0
68,3,1/28/2015,8644,1252,1,1,0,0
69,3,1/28/2015,8884,1101,1,1,0,0
70,3,1/28/2015,6643,655,1,1,0,0
71,3,1/28/2015,9936,719,1,1,0,0
72,3,1/28/2015,4798,495,1,1,0,0
73,3,1/28/2015,5080,539,1,1,0,0
74,3,1/28/2015,5904,796,1,1,0,0
75,3,1/28/2015,5389,548,1,1,0,0
76,3,1/28/2015,8483,863,1,1,0,0
77,3,1/28/2015,8157,631,1,1,0,0
78,3,1/28/2015,4170,522,1,1,0,0
79,3,1/28/2015,6698,602,1,1,0,0
80,3,1/28/2015,6885,506,1,1,0,0
81,3,1/28/2015,7249,562,1,1,0,0
82,3,1/28/2015,9069,792,1,1,0,0
83,3,1/28/2015,4599,374,1,1,0,0
84,3,1/28/2015,13862,1398,1,1,0,0
85,3,1/28/2015,6613,935,1,1,0,0
86,3,1/28/2015,5195,613,1,1,0,0
87,3,1/28/2015,6109,756,1,1,0,0
88,3,1/28/2015,6185,653,1,1,0,0
